2,-0.3,-0.3,0.0,0.0
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,0.0,0.0,0.0
7,-0.3,0.0,0.0,0.0
8,-0.3,0.0,0.0,0.0
0,-0.51,-0.51,-0.51,-0.3
1,-0.3,-0.3,0.0,0.0
2,-0.3,-0.3,0.0,0.0
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,0.0,0.0,0.0
7,-0.3,0.0,0.0,0.0
8,-0.3,0.0,0.0,0.0
0,-0.51,-0.51,-0.51,-0.3
1,-0.3,-0.3,0.0,-0.3
2,-0.3,-0.3,0.0,0.0
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,0.0,0.0,0.0
7,-0.3,0.0,0.0,0.0
8,-0.3,0.0,0.0,0.0
0,-0.51,-0.51,-0.51,-0.3
1,-0.3,-0.3,0.0,-0.3
2,-0.3,-0.3,0.0,0.0
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,0.0,0.0,0.0
7,-0.3,-0.3,0.0,0.0
8,-0.3,0.0,0.0,0.0
0,-0.51,-0.51,-0.51,-0.3
1,-0.3,-0.3,0.0,-0.3
2,-0.3,-0.3,0.0,0.0
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.3,0.0,0.0
7,-0.3,-0.3,0.0,0.0
8,-0.3,0.0,0.0,0.0
0,-0.51,-0.51,-0.51,-0.3
1,-0.3,-0.3,0.0,-0.3
2,-0.3,-0.3,0.0,0.0
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.51,0.0,0.0
7,-0.3,-0.3,0.0,0.0
8,-0.3,0.0,0.0,0.0
0,-0.51,-0.51,-0.51,-0.3
1,-0.3,-0.3,0.0,-0.3
2,-0.3,-0.3,0.0,0.0
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.51,-0.372,0.0
7,-0.3,-0.3,0.0,0.0
8,-0.3,0.0,0.0,0.0
0,-0.51,-0.51,-0.51,-0.6324
1,-0.3,-0.3,0.0,-0.3
2,-0.3,-0.3,0.0,0.0
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.51,-0.372,0.0
7,-0.3,-0.3,0.0,0.0
8,-0.3,0.0,0.0,0.0
0,-0.51,-0.51,-0.51,-0.6324
1,-0.3,-0.3,0.0,-0.3
2,-0.3,-0.3,0.0,0.0
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.657,-0.372,0.0
7,-0.3,-0.3,0.0,0.0
8,-0.3,0.0,0.0,0.0
0,-0.51,-0.51,-0.51,-0.6324
1,-0.3,-0.3,0.0,-0.3
2,-0.3,-0.3,0.0,0.0
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.657,-0.372,-0.3
7,-0.3,-0.3,0.0,0.0
8,-0.3,0.0,0.0,0.0
0,-0.51,-0.51,-0.51,-0.6324
1,-0.3,-0.3,0.0,-0.3
2,-0.3,-0.3,0.0,0.0
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.657,-0.372,-0.3
7,-0.3,-0.3,0.0,0.0
8,-0.3,0.0,0.0,0.0
9,-0.3,0.0,0.0,0.0
0,-0.51,-0.51,-0.51,-0.6324
1,-0.3,-0.3,0.0,-0.3
2,-0.3,-0.3,0.0,0.0
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.657,-0.372,-0.3
7,-0.3,-0.3,0.0,0.0
8,-0.3,0.0,0.0,0.0
9,-0.3,0.0,0.0,0.0
10,-26.727363636363638,0.0,0.0,0.0
0,-0.6409640818181819,-0.51,-0.51,-0.6324
1,-0.3,-0.3,0.0,-0.3
2,-0.3,-0.3,0.0,0.0
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.657,-0.372,-0.3
7,-0.3,-0.3,0.0,0.0
8,-0.3,0.0,0.0,0.0
9,-0.3,0.0,0.0,0.0
10,-26.727363636363638,0.0,0.0,0.0
0,-0.6409640818181819,-0.51,-0.51,-0.6324
1,-0.3,-0.3,-0.2672736363636364,-0.3
2,-0.3,-0.3,0.0,0.0
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.657,-0.372,-0.3
7,-0.3,-0.3,0.0,0.0
8,-0.3,0.0,0.0,0.0
9,-0.3,0.0,0.0,0.0
10,-26.727363636363638,0.0,0.0,0.0
0,-0.6409640818181819,-0.51,-0.51,-0.6324
1,-0.3,-0.3,-0.5202602333882644,-0.3
2,-0.3,-0.3,0.0,0.0
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.657,-0.372,-0.3
7,-0.3,-0.3,0.0,0.0
8,-0.3,0.0,0.0,0.0
9,-0.3,0.0,0.0,0.0
10,-26.727363636363638,0.0,0.0,0.0
0,-0.6409640818181819,-0.51,-0.51,-0.6324
1,-0.3,-0.3,-0.7126276980460979,-0.3
2,-0.3,-0.3,0.0,0.0
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.657,-0.372,-0.3
7,-0.3,-0.3,0.0,0.0
8,-0.3,0.0,0.0,0.0
9,-0.3,0.0,0.0,0.0
10,-26.727363636363638,0.0,0.0,0.0
0,-0.6409640818181819,-0.51,-0.51,-0.6324
1,-0.48709154545454547,-0.3,-0.7126276980460979,-0.3
2,-0.3,-0.3,0.0,0.0
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.657,-0.372,-0.3
7,-0.3,-0.3,0.0,0.0
8,-0.3,0.0,0.0,0.0
9,-0.3,0.0,0.0,0.0
10,-26.727363636363638,0.0,0.0,0.0
0,-0.6409640818181819,-0.51,-0.51,-0.6324
1,-0.48709154545454547,-0.3,-0.7126276980460979,-0.3
2,-0.3,-0.3,-0.2672736363636364,0.0
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.657,-0.372,-0.3
7,-0.3,-0.3,0.0,0.0
8,-0.3,0.0,0.0,0.0
9,-0.3,0.0,0.0,0.0
10,-26.727363636363638,0.0,0.0,0.0
0,-0.6409640818181819,-0.51,-0.51,-0.6324
1,-0.48709154545454547,-0.3,-0.7126276980460979,-0.3
2,-0.3,-0.3,-0.4631120760322315,0.0
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.657,-0.372,-0.3
7,-0.3,-0.3,0.0,0.0
8,-0.3,0.0,0.0,0.0
9,-0.3,0.0,0.0,0.0
10,-26.727363636363638,0.0,0.0,0.0
0,-0.6409640818181819,-0.51,-0.51,-0.6324
1,-0.48709154545454547,-0.3,-0.7126276980460979,-0.3
2,-0.3,-0.3,-0.4631120760322315,-0.2672736363636364
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.657,-0.372,-0.3
7,-0.3,-0.3,0.0,0.0
8,-0.3,0.0,0.0,0.0
9,-0.3,0.0,0.0,0.0
10,-26.727363636363638,0.0,0.0,0.0
0,-0.6409640818181819,-0.51,-0.51,-0.6324
1,-0.48709154545454547,-0.3,-0.7126276980460979,-0.3
2,-0.3,-0.3,-0.4631120760322315,-0.2672736363636364
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.657,-0.372,-0.3
7,-0.3,-0.3,0.0,0.0
8,-0.3,-0.2672736363636364,0.0,0.0
9,-0.3,0.0,0.0,0.0
10,-26.727363636363638,0.0,0.0,0.0
0,-0.6409640818181819,-0.51,-0.51,-0.6324
1,-0.48709154545454547,-0.3,-0.7126276980460979,-0.3
2,-0.3,-0.3,-0.4631120760322315,-0.2672736363636364
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.657,-0.372,-0.3
7,-0.3,-0.3,-0.3314193090909091,0.0
8,-0.3,-0.2672736363636364,0.0,0.0
9,-0.3,0.0,0.0,0.0
10,-26.727363636363638,0.0,0.0,0.0
0,-0.6409640818181819,-0.51,-0.51,-0.6324
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.3
2,-0.3,-0.3,-0.4631120760322315,-0.2672736363636364
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.657,-0.372,-0.3
7,-0.3,-0.3,-0.3314193090909091,0.0
8,-0.3,-0.2672736363636364,0.0,0.0
9,-0.3,0.0,0.0,0.0
10,-26.727363636363638,0.0,0.0,0.0
0,-0.6409640818181819,-0.7500117254545454,-0.51,-0.6324
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.3
2,-0.3,-0.3,-0.4631120760322315,-0.2672736363636364
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.657,-0.372,-0.3
7,-0.3,-0.3,-0.3314193090909091,0.0
8,-0.3,-0.2672736363636364,0.0,0.0
9,-0.3,0.0,0.0,0.0
10,-26.727363636363638,0.0,0.0,0.0
0,-0.6409640818181819,-0.9258746442769438,-0.51,-0.6324
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.3
2,-0.3,-0.3,-0.4631120760322315,-0.2672736363636364
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.657,-0.372,-0.3
7,-0.3,-0.3,-0.3314193090909091,0.0
8,-0.3,-0.2672736363636364,0.0,0.0
9,-0.3,0.0,0.0,0.0
10,-26.727363636363638,0.0,0.0,0.0
0,-0.6409640818181819,-0.9258746442769438,-0.7500117254545454,-0.6324
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.3
2,-0.3,-0.3,-0.4631120760322315,-0.2672736363636364
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.657,-0.372,-0.3
7,-0.3,-0.3,-0.3314193090909091,0.0
8,-0.3,-0.2672736363636364,0.0,0.0
9,-0.3,0.0,0.0,0.0
10,-26.727363636363638,0.0,0.0,0.0
0,-0.6409640818181819,-0.9258746442769438,-0.9520460787496711,-0.6324
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.3
2,-0.3,-0.3,-0.4631120760322315,-0.2672736363636364
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.657,-0.372,-0.3
7,-0.3,-0.3,-0.3314193090909091,0.0
8,-0.3,-0.2672736363636364,0.0,0.0
9,-0.3,0.0,0.0,0.0
10,-26.727363636363638,0.0,0.0,0.0
0,-0.6409640818181819,-0.9258746442769438,-0.9520460787496711,-0.7947954614545454
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.3
2,-0.3,-0.3,-0.4631120760322315,-0.2672736363636364
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.3,-0.657,-0.372,-0.3
7,-0.3,-0.3,-0.3314193090909091,0.0
8,-0.3,-0.2672736363636364,0.0,0.0
9,-0.3,0.0,0.0,0.0
10,-26.727363636363638,0.0,0.0,0.0
0,-0.6409640818181819,-0.9258746442769438,-0.9520460787496711,-0.7947954614545454
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.3
2,-0.3,-0.3,-0.4631120760322315,-0.2672736363636364
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.48709154545454547,-0.657,-0.372,-0.3
7,-0.3,-0.3,-0.3314193090909091,0.0
8,-0.3,-0.2672736363636364,0.0,0.0
9,-0.3,0.0,0.0,0.0
10,-26.727363636363638,0.0,0.0,0.0
0,-0.6409640818181819,-0.9258746442769438,-0.9520460787496711,-0.7947954614545454
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.3
2,-0.3,-0.3,-0.4631120760322315,-0.2672736363636364
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.48709154545454547,-0.657,-0.372,-0.3
7,-0.3,-0.3,-0.3314193090909091,-0.2672736363636364
8,-0.3,-0.2672736363636364,0.0,0.0
9,-0.3,0.0,0.0,0.0
10,-26.727363636363638,0.0,0.0,0.0
0,-0.6409640818181819,-0.9258746442769438,-0.9520460787496711,-0.7947954614545454
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.3
2,-0.3,-0.3,-0.4631120760322315,-0.2672736363636364
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.48709154545454547,-0.657,-0.372,-0.3
7,-0.3,-0.3,-0.3314193090909091,-0.2672736363636364
8,-0.3,-0.2672736363636364,0.0,0.0
9,-0.3,0.0,0.0,0.0
10,-26.727363636363638,-0.2672736363636364,0.0,0.0
0,-0.6409640818181819,-0.9258746442769438,-0.9520460787496711,-0.7947954614545454
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.3
2,-0.3,-0.3,-0.4631120760322315,-0.2672736363636364
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.48709154545454547,-0.657,-0.372,-0.3
7,-0.3,-0.3,-0.3314193090909091,-0.2672736363636364
8,-0.3,-0.2672736363636364,0.0,0.0
9,-0.3,-0.2672736363636364,0.0,0.0
10,-26.727363636363638,-0.2672736363636364,0.0,0.0
0,-0.8010705899830661,-0.9258746442769438,-0.9520460787496711,-0.7947954614545454
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.3
2,-0.3,-0.3,-0.4631120760322315,-0.2672736363636364
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.48709154545454547,-0.657,-0.372,-0.3
7,-0.3,-0.3,-0.3314193090909091,-0.2672736363636364
8,-0.3,-0.2672736363636364,0.0,0.0
9,-0.3,-0.2672736363636364,0.0,0.0
10,-26.727363636363638,-0.2672736363636364,0.0,0.0
0,-0.8010705899830661,-0.9258746442769438,-0.9520460787496711,-0.7947954614545454
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.5442397028105785
2,-0.3,-0.3,-0.4631120760322315,-0.2672736363636364
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.48709154545454547,-0.657,-0.372,-0.3
7,-0.3,-0.3,-0.3314193090909091,-0.2672736363636364
8,-0.3,-0.2672736363636364,0.0,0.0
9,-0.3,-0.2672736363636364,0.0,0.0
10,-26.727363636363638,-0.2672736363636364,0.0,0.0
0,-0.8010705899830661,-0.9258746442769438,-0.9520460787496711,-0.7947954614545454
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.5442397028105785
2,-0.3,-0.3,-0.4631120760322315,-0.2672736363636364
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.48709154545454547,-0.657,-0.372,-0.3
7,-0.3,-0.3,-0.3314193090909091,-0.4631120760322315
8,-0.3,-0.2672736363636364,0.0,0.0
9,-0.3,-0.2672736363636364,0.0,0.0
10,-26.727363636363638,-0.2672736363636364,0.0,0.0
0,-0.8010705899830661,-0.9258746442769438,-0.9520460787496711,-0.7947954614545454
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.5442397028105785
2,-0.3,-0.3,-0.4631120760322315,-0.2672736363636364
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.48709154545454547,-0.657,-0.372,-0.3
7,-0.3,-0.3,-0.3314193090909091,-0.4631120760322315
8,-0.3,-0.2672736363636364,0.0,0.0
9,-0.3,-0.2672736363636364,0.0,0.0
10,-26.727363636363638,-0.2672736363636364,-0.3314193090909091,0.0
0,-0.8010705899830661,-0.9258746442769438,-0.9520460787496711,-0.7947954614545454
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.5442397028105785
2,-0.3,-0.3,-0.4631120760322315,-0.2672736363636364
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.48709154545454547,-0.657,-0.372,-0.3
7,-0.48709154545454547,-0.3,-0.3314193090909091,-0.4631120760322315
8,-0.3,-0.2672736363636364,0.0,0.0
9,-0.3,-0.2672736363636364,0.0,0.0
10,-26.727363636363638,-0.2672736363636364,-0.3314193090909091,0.0
0,-0.8010705899830661,-0.9258746442769438,-0.9520460787496711,-0.7947954614545454
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.5442397028105785
2,-0.3,-0.3,-0.4631120760322315,-0.2672736363636364
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.48709154545454547,-0.657,-0.372,-0.3
7,-0.48709154545454547,-0.3,-0.3314193090909091,-0.4631120760322315
8,-0.3,-0.2672736363636364,-0.32442179371966945,0.0
9,-0.3,-0.2672736363636364,0.0,0.0
10,-26.727363636363638,-0.2672736363636364,-0.3314193090909091,0.0
0,-0.8010705899830661,-0.9258746442769438,-0.9520460787496711,-0.7947954614545454
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.5442397028105785
2,-0.3,-0.3,-0.4631120760322315,-0.4631120760322315
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.48709154545454547,-0.657,-0.372,-0.3
7,-0.48709154545454547,-0.3,-0.3314193090909091,-0.4631120760322315
8,-0.3,-0.2672736363636364,-0.32442179371966945,0.0
9,-0.3,-0.2672736363636364,0.0,0.0
10,-26.727363636363638,-0.2672736363636364,-0.3314193090909091,0.0
0,-0.8010705899830661,-0.9258746442769438,-0.9520460787496711,-0.7947954614545454
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.5442397028105785
2,-0.3,-0.3,-0.4631120760322315,-0.4631120760322315
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.48709154545454547,-0.657,-0.372,-0.3
7,-0.48709154545454547,-0.3,-0.3314193090909091,-0.4631120760322315
8,-0.3,-0.2672736363636364,-0.32442179371966945,-26.182090909090906
9,-0.3,-0.2672736363636364,0.0,0.0
10,-26.727363636363638,-0.2672736363636364,-0.3314193090909091,0.0
0,-0.8010705899830661,-0.9258746442769438,-0.9520460787496711,-0.911359318467915
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.5442397028105785
2,-0.3,-0.3,-0.4631120760322315,-0.4631120760322315
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.48709154545454547,-0.657,-0.372,-0.3
7,-0.48709154545454547,-0.3,-0.3314193090909091,-0.4631120760322315
8,-0.3,-0.2672736363636364,-0.32442179371966945,-26.182090909090906
9,-0.3,-0.2672736363636364,0.0,0.0
10,-26.727363636363638,-0.2672736363636364,-0.3314193090909091,0.0
0,-0.8010705899830661,-0.9258746442769438,-0.9520460787496711,-0.911359318467915
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.5442397028105785
2,-0.3,-0.3,-0.4631120760322315,-0.4631120760322315
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.48709154545454547,-0.657,-0.372,-0.4832746363636363
7,-0.48709154545454547,-0.3,-0.3314193090909091,-0.4631120760322315
8,-0.3,-0.2672736363636364,-0.32442179371966945,-26.182090909090906
9,-0.3,-0.2672736363636364,0.0,0.0
10,-26.727363636363638,-0.2672736363636364,-0.3314193090909091,0.0
0,-0.8010705899830661,-0.9258746442769438,-0.9520460787496711,-0.911359318467915
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.5442397028105785
2,-0.3,-0.3,-0.4631120760322315,-0.4631120760322315
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.48709154545454547,-0.657,-0.372,-0.4832746363636363
7,-0.48709154545454547,-0.3,-0.3314193090909091,-0.4631120760322315
8,-0.3,-0.2672736363636364,-0.32442179371966945,-26.182090909090906
9,-0.3,-0.2672736363636364,-0.363845510084033,0.0
10,-26.727363636363638,-0.2672736363636364,-0.3314193090909091,0.0
0,-0.8010705899830661,-0.9258746442769438,-0.9520460787496711,-0.911359318467915
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.5442397028105785
2,-0.3,-0.3,-0.4631120760322315,-0.4631120760322315
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.6842187214858677,-0.657,-0.372,-0.4832746363636363
7,-0.48709154545454547,-0.3,-0.3314193090909091,-0.4631120760322315
8,-0.3,-0.2672736363636364,-0.32442179371966945,-26.182090909090906
9,-0.3,-0.2672736363636364,-0.363845510084033,0.0
10,-26.727363636363638,-0.2672736363636364,-0.3314193090909091,0.0
0,-0.8010705899830661,-0.9258746442769438,-0.9520460787496711,-0.911359318467915
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.5442397028105785
2,-0.3,-0.3,-0.4631120760322315,-0.4631120760322315
3,-0.3,-0.3,0.0,0.0
4,-0.3,-0.3,0.0,0.0
5,-0.51,-0.3,0.0,0.0
6,-0.6842187214858677,-0.657,-0.372,-0.4832746363636363
7,-0.48709154545454547,-0.5611925389090908,-0.3314193090909091,-0.4631120760322315
8,-0.3,-0.2672736363636364,-0.32442179371966945,-26.182090909090906
9,-0.3,-0.2672736363636364,-0.363845510084033,0.0
10,-26.727363636363638,-0.2672736363636364,-0.3314193090909091,0.0
0,-0.8010705899830661,-0.9258746442769438,-0.9520460787496711,-0.911359318467915
1,-0.48709154545454547,-0.5961391890909091,-0.7126276980460979,-0.5442397028105785
